Timestamp,Authentication_Success,Device_ID,Device_Type,User_ID
2018-01-19 20:07:51.609967,SUCCESS,268010,Text,739094

2018-01-19 20:07:52.609967,FAIL,258710,Text,508268

2018-01-19 20:08:35.609967,SUCCESS,263136,Mobile App,469123

2018-01-19 20:08:59.609967,SUCCESS,500339,Mobile App,584711

2018-01-19 20:09:37.609967,SUCCESS,917072,Phone Call,676782

2018-01-19 20:10:11.609967,SUCCESS,331844,Mobile App,712363

2018-01-19 20:10:24.609967,SUCCESS,676244,Text,287534

2018-01-19 20:11:20.609967,SUCCESS,864910,Mobile App,711425

2018-01-19 20:11:24.609967,SUCCESS,407701,Text,988318

2018-01-19 20:11:47.609967,FAIL,253134,Phone Call,244578

2018-01-19 20:12:41.609967,SUCCESS,456591,Mobile App,500985

2018-01-19 20:12:54.609967,SUCCESS,501725,Mobile App,651773

2018-01-19 20:13:02.609967,FAIL,740527,Phone Call,762118

2018-01-19 20:13:45.609967,SUCCESS,851181,Mobile App,331875

2018-01-19 20:14:14.609967,SUCCESS,625394,Mobile App,509562

2018-01-19 20:14:23.609967,FAIL,462651,Mobile App,536460

2018-01-19 20:15:14.609967,SUCCESS,989569,Text,750409

2018-01-19 20:16:09.609967,SUCCESS,620290,Phone Call,651104

2018-01-19 20:16:37.609967,SUCCESS,804609,Mobile App,370606

2018-01-19 20:16:57.609967,SUCCESS,542035,Phone Call,218065

2018-01-19 20:17:23.609967,SUCCESS,107739,Phone Call,444888

2018-01-19 20:17:37.609967,SUCCESS,524665,Phone Call,403819

2018-01-19 20:17:43.609967,SUCCESS,625394,Mobile App,509562

2018-01-19 20:18:16.609967,SUCCESS,650343,Mobile App,841503

2018-01-19 20:18:43.609967,SUCCESS,544935,Mobile App,154716

2018-01-19 20:19:36.609967,SUCCESS,422177,Text,318310

2018-01-19 20:19:48.609967,SUCCESS,535343,Mobile App,785020

2018-01-19 20:20:20.609967,SUCCESS,448225,Phone Call,859246

2018-01-19 20:20:47.609967,SUCCESS,159728,Phone Call,879556

2018-01-19 20:21:39.609967,SUCCESS,218586,Text,175761

2018-01-19 20:22:07.609967,FAIL,137215,Mobile App,757139

2018-01-19 20:22:53.609967,SUCCESS,215941,Mobile App,254914

2018-01-19 20:22:54.609967,SUCCESS,896211,Mobile App,464853

2018-01-19 20:23:24.609967,FAIL,763253,Text,281600

2018-01-19 20:23:55.609967,SUCCESS,173613,Phone Call,343466

2018-01-19 20:24:51.609967,SUCCESS,810100,Mobile App,138704

2018-01-19 20:25:48.609967,FAIL,680801,Mobile App,943350

2018-01-19 20:26:43.609967,SUCCESS,970303,Mobile App,582020

2018-01-19 20:26:54.609967,FAIL,868002,Phone Call,943921

2018-01-19 20:27:08.609967,SUCCESS,519868,Text,666645

2018-01-19 20:28:03.609967,SUCCESS,456920,Text,143686

2018-01-19 20:28:25.609967,FAIL,980863,Phone Call,876842

2018-01-19 20:28:39.609967,FAIL,216685,Mobile App,790349

2018-01-19 20:29:01.609967,SUCCESS,383021,Mobile App,630587

2018-01-19 20:29:43.609967,SUCCESS,429290,Text,819188

2018-01-19 20:30:27.609967,SUCCESS,881339,Mobile App,340068

2018-01-19 20:30:35.609967,SUCCESS,100291,Phone Call,285946

2018-01-19 20:30:54.609967,SUCCESS,782660,Key Fob,380904

2018-01-19 20:30:57.609967,SUCCESS,383609,Mobile App,219717

2018-01-19 20:31:07.609967,FAIL,437136,Mobile App,407760

2018-01-19 20:31:19.609967,FAIL,259239,Mobile App,885498

2018-01-19 20:32:03.609967,SUCCESS,872854,Mobile App,295345

2018-01-19 20:32:16.609967,FAIL,474815,Mobile App,809696

2018-01-19 20:32:49.609967,SUCCESS,282860,Mobile App,620758

2018-01-19 20:33:16.609967,SUCCESS,467069,Mobile App,116129

2018-01-19 20:33:46.609967,SUCCESS,156199,Phone Call,364485

2018-01-19 20:34:36.609967,SUCCESS,784284,Mobile App,182731

2018-01-19 20:34:52.609967,SUCCESS,821876,Mobile App,839328

2018-01-19 20:35:22.609967,SUCCESS,231470,Mobile App,720414

2018-01-19 20:36:04.609967,SUCCESS,307453,Phone Call,333181

2018-01-19 20:36:29.609967,SUCCESS,429386,Mobile App,955866

2018-01-19 20:37:08.609967,SUCCESS,978476,Mobile App,606663

2018-01-19 20:37:19.609967,SUCCESS,864598,Mobile App,143771

2018-01-19 20:37:55.609967,SUCCESS,605032,Mobile App,373650

2018-01-19 20:38:28.609967,SUCCESS,108393,Mobile App,241538

2018-01-19 20:39:12.609967,SUCCESS,207545,Key Fob,663107

2018-01-19 20:39:47.609967,SUCCESS,579831,Mobile App,435613

2018-01-19 20:40:26.609967,SUCCESS,481895,Key Fob,651773

2018-01-19 20:40:45.609967,SUCCESS,693324,Phone Call,691657

2018-01-19 20:41:43.609967,SUCCESS,594213,Mobile App,915161

2018-01-19 20:42:30.609967,SUCCESS,290284,Text,839484

2018-01-19 20:43:20.609967,SUCCESS,385120,Text,642323

2018-01-19 20:44:19.609967,SUCCESS,784284,Mobile App,182731

2018-01-19 20:45:01.609967,SUCCESS,456591,Mobile App,500985

2018-01-19 20:45:57.609967,SUCCESS,332924,Phone Call,508268

2018-01-19 20:46:18.609967,FAIL,475564,Phone Call,362697

2018-01-19 20:46:54.609967,SUCCESS,642828,Mobile App,462483

2018-01-19 20:47:14.609967,SUCCESS,215840,Phone Call,182731

2018-01-19 20:48:02.609967,SUCCESS,294875,Text,230059

2018-01-19 20:48:03.609967,SUCCESS,214013,Phone Call,988475

2018-01-19 20:48:54.609967,SUCCESS,657150,Text,595081

2018-01-19 20:49:34.609967,SUCCESS,608245,Phone Call,120380

2018-01-19 20:50:14.609967,SUCCESS,987684,Mobile App,474626

2018-01-19 20:51:09.609967,SUCCESS,988390,Mobile App,408116

2018-01-19 20:52:06.609967,SUCCESS,147489,Mobile App,712797

2018-01-19 20:53:03.609967,SUCCESS,165344,Mobile App,789731

2018-01-19 20:53:27.609967,SUCCESS,798765,Phone Call,473743

2018-01-19 20:53:42.609967,FAIL,202359,Mobile App,846128

2018-01-19 20:54:40.609967,FAIL,116627,Phone Call,121454

2018-01-19 20:55:28.609967,SUCCESS,933295,Phone Call,152174

2018-01-19 20:55:49.609967,SUCCESS,518741,Mobile App,440292

2018-01-19 20:55:51.609967,SUCCESS,674520,Phone Call,608148

2018-01-19 20:55:56.609967,SUCCESS,740527,Phone Call,762118

2018-01-19 20:56:34.609967,SUCCESS,945728,Mobile App,874580

2018-01-19 20:57:03.609967,SUCCESS,328558,Key Fob,588085

2018-01-19 20:57:22.609967,SUCCESS,635662,Mobile App,739094

2018-01-19 20:57:36.609967,SUCCESS,927669,Phone Call,513709

2018-01-19 20:58:25.609967,FAIL,262670,Mobile App,437048

2018-01-19 20:58:33.609967,SUCCESS,969144,Phone Call,597971

2018-01-19 20:59:28.609967,SUCCESS,539696,Text,329385

2018-01-19 21:00:10.609967,SUCCESS,314580,Mobile App,453747

2018-01-19 21:00:13.609967,FAIL,715522,Mobile App,518158

2018-01-19 21:00:14.609967,SUCCESS,672882,Phone Call,896783

2018-01-19 21:00:45.609967,SUCCESS,278421,Phone Call,492888

2018-01-19 21:01:12.609967,SUCCESS,510955,Phone Call,749257

2018-01-19 21:01:56.609967,SUCCESS,837818,Phone Call,194242

2018-01-19 21:02:16.609967,SUCCESS,337178,Mobile App,233236

2018-01-19 21:02:32.609967,SUCCESS,282645,Mobile App,487783

2018-01-19 21:02:49.609967,SUCCESS,307821,Phone Call,251411

2018-01-19 21:03:00.609967,SUCCESS,379421,Mobile App,472693

2018-01-19 21:03:30.609967,SUCCESS,115705,Key Fob,621458

2018-01-19 21:03:56.609967,SUCCESS,311993,Mobile App,415015

2018-01-19 21:04:17.609967,FAIL,474815,Mobile App,809696

2018-01-19 21:04:55.609967,SUCCESS,353344,Text,197851

2018-01-19 21:05:35.609967,SUCCESS,515993,Phone Call,654513

2018-01-19 21:05:49.609967,FAIL,278421,Phone Call,492888

2018-01-19 21:06:44.609967,SUCCESS,244840,Mobile App,327988

2018-01-19 21:07:18.609967,SUCCESS,184845,Phone Call,409222

2018-01-19 21:07:31.609967,SUCCESS,108313,Text,664731

2018-01-19 21:07:48.609967,SUCCESS,378104,Mobile App,591241

2018-01-19 21:08:05.609967,SUCCESS,991381,Mobile App,455296

2018-01-19 21:08:54.609967,SUCCESS,977110,Mobile App,110173

2018-01-19 21:09:21.609967,SUCCESS,601948,Mobile App,668880

2018-01-19 21:09:54.609967,SUCCESS,695722,Mobile App,378053

2018-01-19 21:10:43.609967,FAIL,780828,Phone Call,509973

2018-01-19 21:11:30.609967,SUCCESS,428549,Phone Call,904635

2018-01-19 21:12:30.609967,SUCCESS,652070,Mobile App,803552

2018-01-19 21:12:54.609967,SUCCESS,102439,Text,496613

2018-01-19 21:13:19.609967,SUCCESS,282742,Mobile App,340255

2018-01-19 21:13:44.609967,SUCCESS,216536,Mobile App,587561

2018-01-19 21:14:08.609967,SUCCESS,222293,Mobile App,152398

2018-01-19 21:15:06.609967,FAIL,743870,Mobile App,381930

2018-01-19 21:15:15.609967,SUCCESS,244481,Text,809047

2018-01-19 21:15:44.609967,SUCCESS,841514,Mobile App,173103

2018-01-19 21:16:42.609967,SUCCESS,885438,Mobile App,930293

2018-01-19 21:17:32.609967,FAIL,790616,Mobile App,338796

2018-01-19 21:18:16.609967,SUCCESS,739744,Mobile App,765627

2018-01-19 21:18:43.609967,SUCCESS,925613,Phone Call,271745

2018-01-19 21:19:09.609967,SUCCESS,515785,Mobile App,688264

2018-01-19 21:19:52.609967,SUCCESS,143676,Mobile App,726497

2018-01-19 21:20:18.609967,FAIL,504648,Mobile App,467624

2018-01-19 21:20:49.609967,SUCCESS,990891,Key Fob,932082

2018-01-19 21:21:06.609967,SUCCESS,625394,Mobile App,509562

2018-01-19 21:21:15.609967,SUCCESS,545835,Mobile App,934125

2018-01-19 21:21:16.609967,SUCCESS,414048,Mobile App,455420

2018-01-19 21:21:58.609967,SUCCESS,263519,Mobile App,543753

2018-01-19 21:22:21.609967,SUCCESS,912254,Text,378274

2018-01-19 21:22:49.609967,SUCCESS,962131,Phone Call,459344

2018-01-19 21:23:05.609967,SUCCESS,719314,Phone Call,283093

2018-01-19 21:23:43.609967,SUCCESS,314580,Mobile App,453747

2018-01-19 21:24:34.609967,SUCCESS,906927,Mobile App,343350

2018-01-19 21:25:04.609967,SUCCESS,943701,Mobile App,459344

2018-01-19 21:25:54.609967,FAIL,624550,Mobile App,733920

2018-01-19 21:26:51.609967,SUCCESS,970954,Text,902442

2018-01-19 21:27:18.609967,SUCCESS,366773,Mobile App,153319

2018-01-19 21:28:00.609967,SUCCESS,619985,Mobile App,866660

2018-01-19 21:28:58.609967,SUCCESS,462083,Mobile App,600288

2018-01-19 21:29:06.609967,FAIL,942425,Key Fob,331875

2018-01-19 21:30:06.609967,SUCCESS,924229,Mobile App,859246

2018-01-19 21:30:43.609967,SUCCESS,515716,Key Fob,218065

2018-01-19 21:31:19.609967,SUCCESS,896211,Mobile App,464853

2018-01-19 21:32:02.609967,SUCCESS,889421,Phone Call,399894

2018-01-19 21:32:58.609967,FAIL,493104,Key Fob,450908

2018-01-19 21:33:39.609967,SUCCESS,990511,Text,912220

2018-01-19 21:34:35.609967,SUCCESS,227670,Phone Call,370785

2018-01-19 21:35:05.609967,FAIL,584297,Mobile App,496037

2018-01-19 21:35:15.609967,SUCCESS,574249,Text,802405

2018-01-19 21:35:37.609967,SUCCESS,125358,Phone Call,512895

2018-01-19 21:36:29.609967,SUCCESS,613661,Text,624428

2018-01-19 21:37:27.609967,SUCCESS,506535,Phone Call,405850

2018-01-19 21:38:03.609967,SUCCESS,455569,Mobile App,691657

2018-01-19 21:38:29.609967,SUCCESS,464417,Mobile App,651697

2018-01-19 21:38:54.609967,SUCCESS,461860,Mobile App,262959

2018-01-19 21:39:36.609967,SUCCESS,432594,Phone Call,305766

2018-01-19 21:40:04.609967,SUCCESS,800127,Text,701891

2018-01-19 21:40:08.609967,SUCCESS,630294,Mobile App,332539

2018-01-19 21:40:39.609967,SUCCESS,657190,Mobile App,823293

2018-01-19 21:40:41.609967,SUCCESS,502553,Mobile App,897809

2018-01-19 21:41:31.609967,SUCCESS,496809,Mobile App,403535

2018-01-19 21:41:50.609967,SUCCESS,829536,Mobile App,882132

2018-01-19 21:42:09.609967,SUCCESS,308379,Mobile App,932913

2018-01-19 21:42:55.609967,SUCCESS,682276,Key Fob,154150

2018-01-19 21:43:23.609967,SUCCESS,265826,Mobile App,404985

2018-01-19 21:43:29.609967,SUCCESS,178224,Key Fob,316682

2018-01-19 21:43:38.609967,FAIL,113161,Mobile App,323985

2018-01-19 21:44:34.609967,SUCCESS,688925,Mobile App,177510

2018-01-19 21:45:28.609967,SUCCESS,910530,Phone Call,688264

2018-01-19 21:45:50.609967,SUCCESS,784284,Mobile App,182731

2018-01-19 21:46:14.609967,SUCCESS,339285,Phone Call,706337

2018-01-19 21:46:28.609967,SUCCESS,754135,Mobile App,588085

2018-01-19 21:46:51.609967,SUCCESS,600241,Text,903011

2018-01-19 21:47:16.609967,SUCCESS,802064,Mobile App,739630

2018-01-19 21:48:11.609967,SUCCESS,231995,Phone Call,175793

2018-01-19 21:48:31.609967,SUCCESS,258710,Text,508268

2018-01-19 21:49:23.609967,SUCCESS,731708,Phone Call,779596

2018-01-19 21:50:11.609967,SUCCESS,215941,Mobile App,254914

2018-01-19 21:50:38.609967,SUCCESS,788162,Mobile App,427586

2018-01-19 21:50:49.609967,SUCCESS,107739,Phone Call,444888

2018-01-19 21:51:45.609967,SUCCESS,104178,Key Fob,573995

2018-01-19 21:52:26.609967,FAIL,256690,Mobile App,513709

2018-01-19 21:53:09.609967,FAIL,393502,Key Fob,608148

2018-01-19 21:53:27.609967,SUCCESS,113215,Mobile App,731224

2018-01-19 21:54:17.609967,SUCCESS,458560,Text,568789

2018-01-19 21:55:15.609967,SUCCESS,848472,Phone Call,637332

2018-01-19 21:55:52.609967,FAIL,260931,Mobile App,909830

2018-01-19 21:56:37.609967,SUCCESS,549145,Mobile App,980311

2018-01-19 21:56:41.609967,FAIL,824702,Phone Call,438950

2018-01-19 21:56:57.609967,FAIL,191297,Phone Call,207807

2018-01-19 21:57:30.609967,FAIL,981196,Phone Call,217070

2018-01-19 21:58:08.609967,SUCCESS,315660,Text,721900

2018-01-19 21:58:37.609967,FAIL,704694,Mobile App,789911

2018-01-19 21:59:11.609967,FAIL,852225,Phone Call,752785

2018-01-19 21:59:12.609967,SUCCESS,657688,Mobile App,231580

2018-01-19 21:59:59.609967,SUCCESS,800127,Text,701891

2018-01-19 22:00:37.609967,SUCCESS,957978,Mobile App,330980

2018-01-19 22:00:38.609967,SUCCESS,374673,Mobile App,886531

2018-01-19 22:01:00.609967,SUCCESS,326393,Text,438950

2018-01-19 22:01:28.609967,SUCCESS,688411,Mobile App,324422

2018-01-19 22:02:28.609967,SUCCESS,841514,Mobile App,173103

2018-01-19 22:03:06.609967,SUCCESS,856299,Phone Call,254914

2018-01-19 22:03:59.609967,FAIL,977304,Text,514287

2018-01-19 22:04:34.609967,SUCCESS,837907,Phone Call,827407

2018-01-19 22:05:22.609967,SUCCESS,855138,Key Fob,692443

2018-01-19 22:05:50.609967,SUCCESS,141746,Mobile App,201310

2018-01-19 22:06:29.609967,SUCCESS,817739,Phone Call,567479

2018-01-19 22:06:57.609967,SUCCESS,307453,Phone Call,333181

2018-01-19 22:07:28.609967,SUCCESS,306605,Mobile App,553098

2018-01-19 22:08:07.609967,SUCCESS,114997,Phone Call,687988

2018-01-19 22:09:00.609967,SUCCESS,976398,Text,486197

2018-01-19 22:09:26.609967,SUCCESS,164885,Phone Call,143686

2018-01-19 22:10:08.609967,SUCCESS,745502,Mobile App,479085

2018-01-19 22:10:58.609967,FAIL,975030,Mobile App,143686

2018-01-19 22:11:08.609967,SUCCESS,445872,Key Fob,349091

2018-01-19 22:11:10.609967,FAIL,329640,Mobile App,962776

2018-01-19 22:11:27.609967,FAIL,140311,Text,518158

2018-01-19 22:11:30.609967,SUCCESS,460269,Mobile App,923547

2018-01-19 22:12:22.609967,SUCCESS,253421,Mobile App,426128

2018-01-19 22:13:17.609967,SUCCESS,494648,Text,651773

2018-01-19 22:13:19.609967,SUCCESS,519100,Mobile App,143868

2018-01-19 22:14:14.609967,SUCCESS,141746,Mobile App,201310

2018-01-19 22:14:52.609967,SUCCESS,699976,Text,152174

2018-01-19 22:15:23.609967,SUCCESS,217390,Text,404985

2018-01-19 22:16:10.609967,SUCCESS,231470,Mobile App,720414

2018-01-19 22:16:18.609967,SUCCESS,845743,Text,572336

2018-01-19 22:16:56.609967,SUCCESS,579831,Mobile App,435613

2018-01-19 22:17:45.609967,SUCCESS,798510,Phone Call,713385

2018-01-19 22:18:36.609967,FAIL,253134,Phone Call,244578

2018-01-19 22:19:23.609967,SUCCESS,923303,Phone Call,743438

2018-01-19 22:19:40.609967,SUCCESS,513533,Phone Call,553135

2018-01-19 22:19:50.609967,SUCCESS,596220,Mobile App,629179

2018-01-19 22:20:03.609967,SUCCESS,754360,Text,121454

2018-01-19 22:20:53.609967,SUCCESS,120111,Mobile App,279200

2018-01-19 22:21:38.609967,SUCCESS,449124,Text,181936

2018-01-19 22:21:44.609967,SUCCESS,459198,Phone Call,128893

2018-01-19 22:22:20.609967,SUCCESS,903371,Mobile App,521980

2018-01-19 22:22:37.609967,SUCCESS,374673,Mobile App,886531

2018-01-19 22:23:00.609967,SUCCESS,544991,Mobile App,624428

2018-01-19 22:23:38.609967,SUCCESS,664869,Mobile App,972233

2018-01-19 22:24:28.609967,FAIL,798231,Mobile App,244578

2018-01-19 22:24:29.609967,SUCCESS,258927,Text,462074

2018-01-19 22:24:47.609967,SUCCESS,928208,Mobile App,805261

2018-01-19 22:25:28.609967,SUCCESS,518741,Mobile App,440292

2018-01-19 22:26:17.609967,SUCCESS,768964,Mobile App,342886

2018-01-19 22:26:46.609967,SUCCESS,321703,Mobile App,319342

2018-01-19 22:26:50.609967,SUCCESS,570837,Mobile App,205801

2018-01-19 22:27:10.609967,SUCCESS,393369,Text,666035

2018-01-19 22:28:08.609967,SUCCESS,989123,Phone Call,287183

2018-01-19 22:28:32.609967,SUCCESS,942132,Text,466087

2018-01-19 22:28:57.609967,SUCCESS,868627,Mobile App,742892

2018-01-19 22:29:17.609967,FAIL,191592,Mobile App,829077

2018-01-19 22:29:28.609967,SUCCESS,143047,Mobile App,762091

2018-01-19 22:29:34.609967,SUCCESS,636250,Mobile App,900548

2018-01-19 22:30:13.609967,SUCCESS,178269,Mobile App,768659

2018-01-19 22:30:58.609967,SUCCESS,512935,Mobile App,393678

2018-01-19 22:31:53.609967,SUCCESS,111434,Phone Call,313525

2018-01-19 22:32:37.609967,SUCCESS,688576,Mobile App,691731

2018-01-19 22:32:53.609967,SUCCESS,138835,Mobile App,435975

2018-01-19 22:33:19.609967,SUCCESS,442202,Mobile App,880097

2018-01-19 22:33:50.609967,SUCCESS,515425,Mobile App,500259

2018-01-19 22:34:19.609967,SUCCESS,759325,Phone Call,454410

2018-01-19 22:34:56.609967,SUCCESS,449812,Mobile App,294780

2018-01-19 22:35:13.609967,SUCCESS,147683,Phone Call,952205

2018-01-19 22:35:18.609967,SUCCESS,393369,Text,666035

2018-01-19 22:36:03.609967,SUCCESS,279826,Text,281028

2018-01-19 22:36:36.609967,SUCCESS,187551,Mobile App,387758

2018-01-19 22:36:37.609967,FAIL,154943,Text,285946

2018-01-19 22:36:38.609967,SUCCESS,787432,Phone Call,888677

2018-01-19 22:36:43.609967,SUCCESS,696235,Phone Call,484826

2018-01-19 22:37:41.609967,SUCCESS,225161,Mobile App,285946

2018-01-19 22:38:02.609967,FAIL,522579,Mobile App,887683

2018-01-19 22:38:03.609967,SUCCESS,584625,Mobile App,286848

2018-01-19 22:38:08.609967,SUCCESS,852225,Phone Call,752785

2018-01-19 22:39:06.609967,SUCCESS,609427,Mobile App,950445

2018-01-19 22:40:03.609967,SUCCESS,358937,Phone Call,916306

2018-01-19 22:41:01.609967,SUCCESS,428151,Phone Call,903022

2018-01-19 22:41:09.609967,SUCCESS,338266,Mobile App,940116

2018-01-19 22:41:40.609967,SUCCESS,304841,Mobile App,945952

2018-01-19 22:42:39.609967,SUCCESS,920056,Text,489647

2018-01-19 22:43:08.609967,SUCCESS,462130,Mobile App,162850

2018-01-19 22:43:15.609967,SUCCESS,770781,Mobile App,444888

2018-01-19 22:44:08.609967,SUCCESS,112084,Mobile App,735947

2018-01-19 22:44:14.609967,SUCCESS,112132,Key Fob,560184

2018-01-19 22:44:30.609967,SUCCESS,448225,Phone Call,859246

2018-01-19 22:45:26.609967,SUCCESS,117307,Mobile App,873656

2018-01-19 22:46:12.609967,SUCCESS,475986,Phone Call,947500

2018-01-19 22:46:28.609967,SUCCESS,254593,Mobile App,308456

2018-01-19 22:47:10.609967,SUCCESS,190499,Mobile App,211887

2018-01-19 22:47:49.609967,SUCCESS,135484,Phone Call,819535

2018-01-19 22:48:05.609967,SUCCESS,403209,Mobile App,560351

2018-01-19 22:48:55.609967,SUCCESS,704694,Mobile App,789911

2018-01-19 22:49:27.609967,SUCCESS,622725,Phone Call,116964

2018-01-19 22:50:15.609967,SUCCESS,324534,Text,675737

2018-01-19 22:50:38.609967,SUCCESS,380169,Mobile App,943921

2018-01-19 22:51:01.609967,SUCCESS,328122,Mobile App,449357

2018-01-19 22:51:52.609967,FAIL,318029,Phone Call,411815

2018-01-19 22:52:36.609967,SUCCESS,840953,Mobile App,364815

2018-01-19 22:53:33.609967,SUCCESS,624106,Mobile App,572128

2018-01-19 22:53:52.609967,SUCCESS,682753,Mobile App,384090

2018-01-19 22:54:08.609967,SUCCESS,463276,Text,884804

2018-01-19 22:54:11.609967,SUCCESS,476877,Mobile App,251218

2018-01-19 22:54:59.609967,SUCCESS,224226,Mobile App,521808

2018-01-19 22:55:45.609967,SUCCESS,872743,Mobile App,342990

2018-01-19 22:56:25.609967,SUCCESS,504648,Mobile App,467624

2018-01-19 22:57:00.609967,SUCCESS,962131,Phone Call,459344

2018-01-19 22:57:44.609967,SUCCESS,355274,Mobile App,947162

2018-01-19 22:57:47.609967,SUCCESS,361051,Key Fob,620726

2018-01-19 22:58:03.609967,SUCCESS,781137,Phone Call,538148

2018-01-19 22:59:01.609967,SUCCESS,868627,Mobile App,742892

2018-01-19 22:59:37.609967,SUCCESS,790616,Mobile App,338796

2018-01-19 22:59:59.609967,SUCCESS,190499,Mobile App,211887

2018-01-19 23:00:27.609967,SUCCESS,205234,Phone Call,831654

2018-01-19 23:01:23.609967,SUCCESS,324034,Phone Call,420576

2018-01-19 23:01:43.609967,SUCCESS,851517,Text,127127

2018-01-19 23:02:30.609967,SUCCESS,175999,Mobile App,734338

2018-01-19 23:02:36.609967,SUCCESS,267962,Mobile App,231656

2018-01-19 23:03:20.609967,SUCCESS,381970,Text,688445

2018-01-19 23:03:46.609967,SUCCESS,839264,Mobile App,815881

2018-01-19 23:03:53.609967,SUCCESS,196233,Text,912246

2018-01-19 23:04:01.609967,SUCCESS,706527,Mobile App,871049

2018-01-19 23:04:45.609967,SUCCESS,856299,Phone Call,254914

2018-01-19 23:05:15.609967,SUCCESS,937014,Text,957166

2018-01-19 23:05:46.609967,SUCCESS,388274,Mobile App,903022

2018-01-19 23:06:04.609967,SUCCESS,506307,Phone Call,841503

2018-01-19 23:06:10.609967,SUCCESS,927669,Phone Call,513709

2018-01-19 23:06:53.609967,FAIL,777049,Phone Call,584105

2018-01-19 23:06:56.609967,SUCCESS,356169,Mobile App,627293

2018-01-19 23:07:20.609967,FAIL,502553,Mobile App,897809

2018-01-19 23:07:37.609967,SUCCESS,339362,Phone Call,890323

2018-01-19 23:07:56.609967,SUCCESS,829537,Phone Call,837651

2018-01-19 23:08:29.609967,FAIL,483848,Phone Call,444293

2018-01-19 23:08:47.609967,FAIL,500139,Mobile App,995907

2018-01-19 23:08:49.609967,SUCCESS,938655,Mobile App,115787

2018-01-19 23:09:33.609967,SUCCESS,475338,Mobile App,962627

2018-01-19 23:09:41.609967,SUCCESS,504128,Text,253766

2018-01-19 23:10:20.609967,SUCCESS,534922,Phone Call,115787

2018-01-19 23:11:03.609967,SUCCESS,686625,Mobile App,266931

2018-01-19 23:11:13.609967,SUCCESS,355901,Phone Call,573015

2018-01-19 23:11:43.609967,SUCCESS,682753,Mobile App,384090

2018-01-19 23:12:43.609967,FAIL,704694,Mobile App,789911

2018-01-19 23:13:39.609967,SUCCESS,303508,Mobile App,236981

2018-01-19 23:14:03.609967,SUCCESS,499080,Key Fob,742649

2018-01-19 23:14:46.609967,SUCCESS,226642,Text,399894

2018-01-19 23:15:18.609967,SUCCESS,467271,Text,993151

2018-01-19 23:15:47.609967,SUCCESS,429386,Mobile App,955866

2018-01-19 23:16:38.609967,SUCCESS,659439,Mobile App,482670

2018-01-19 23:16:58.609967,SUCCESS,578999,Mobile App,166386

2018-01-19 23:17:17.609967,SUCCESS,634762,Phone Call,340255

2018-01-19 23:17:27.609967,SUCCESS,902656,Text,993181

2018-01-19 23:18:17.609967,FAIL,889145,Text,553098

2018-01-19 23:18:49.609967,SUCCESS,225161,Mobile App,285946

2018-01-19 23:19:42.609967,SUCCESS,513874,Phone Call,857604

2018-01-19 23:19:51.609967,SUCCESS,558071,Mobile App,363901

2018-01-19 23:19:54.609967,SUCCESS,977304,Text,514287

2018-01-19 23:20:42.609967,SUCCESS,569230,Phone Call,870509

2018-01-19 23:21:18.609967,SUCCESS,966193,Mobile App,840837

2018-01-19 23:22:16.609967,SUCCESS,462651,Mobile App,536460

2018-01-19 23:23:16.609967,SUCCESS,722177,Text,572128

2018-01-19 23:24:16.609967,SUCCESS,775260,Mobile App,754580

2018-01-19 23:24:54.609967,SUCCESS,670627,Phone Call,339008

2018-01-19 23:25:14.609967,SUCCESS,992417,Text,450908

2018-01-19 23:26:07.609967,SUCCESS,337178,Mobile App,233236

2018-01-19 23:26:15.609967,SUCCESS,100982,Mobile App,509973

2018-01-19 23:27:04.609967,SUCCESS,867087,Mobile App,267116

2018-01-19 23:27:17.609967,SUCCESS,526149,Phone Call,462483

2018-01-19 23:27:29.609967,SUCCESS,319714,Mobile App,178137

2018-01-19 23:28:08.609967,FAIL,796084,Phone Call,442194

2018-01-19 23:28:40.609967,FAIL,653664,Phone Call,571518

2018-01-19 23:28:41.609967,SUCCESS,600655,Phone Call,448097

2018-01-19 23:29:39.609967,SUCCESS,837818,Phone Call,194242

2018-01-19 23:30:19.609967,SUCCESS,486384,Phone Call,149193

2018-01-19 23:30:23.609967,FAIL,925080,Text,827407

2018-01-19 23:30:39.609967,SUCCESS,439195,Mobile App,266563

2018-01-19 23:31:29.609967,SUCCESS,134260,Mobile App,584225

2018-01-19 23:32:06.609967,SUCCESS,678311,Phone Call,469003

2018-01-19 23:32:16.609967,SUCCESS,636809,Text,819535

2018-01-19 23:32:46.609967,SUCCESS,429386,Mobile App,955866

